A,B,C,D,id
0.696260392,0.08851957,0.078118246,0.137101792,3365
0.547069017,0.015519151,0.011354053,0.426057779,3366
0.150918215,0.110414125,0.596893118,0.141774542,3367
0.590273167,0.020198036,0.008419796,0.381109001,3368
0.626376703,0.356898687,0.003724573,0.013000037,3369
0.047589424,0.273858225,0.451515908,0.227036443,3370
0.023461261,0.028299683,0.937156741,0.011082315,3371
0.802998109,0.16831755,0.001207259,0.027477081,3372
0.557557051,0.317686432,0.103137684,0.021618833,3373
0.633726514,0.110125162,0.248170884,0.00797744,3374
0.15705107,0.583515512,0.201657565,0.057775853,3375
0.144449648,0.504178782,0.287272428,0.064099143,3376
0.990960091,0.004885025,0.003357425,0.000797458,3377
0.991133825,0.003805127,0.004311774,0.000749274,3378
0.017873603,0.975865883,0.002272374,0.00398814,3379
0.011629573,0.003546819,0.001388954,0.983434654,3380
0.081334797,0.00230729,0.681007875,0.235350038,3381
0.107318464,0.088970132,0.451827665,0.351883739,3382
0.99263231,0.004893267,0.001237212,0.001237212,3383
0.8461392,0.147036937,0.004726495,0.002097369,3384
0.207358297,0.770429584,0.017021006,0.005191113,3385
0.816597976,0.067030447,0.005857054,0.110514523,3386
0.039437403,0.002224907,0.955480854,0.002856837,3387
0.262769769,0.085308864,0.630351908,0.021569459,3388
0.102276087,0.626516918,0.24534755,0.025859445,3389
0.094227212,0.047380418,0.839837933,0.018554438,3390
0.029200588,0.96699067,0.003077719,0.000731022,3391
0.025796159,0.00395597,0.967993827,0.002254044,3392
0.014181434,0.566475364,0.41444223,0.004900972,3393
0.770713475,0.020538817,0.001313003,0.207434705,3394
0.846909835,0.010661021,0.004174916,0.138254228,3395
0.998066279,0.001500532,0.000203075,0.000230114,3396
0.603278489,0.024900277,0.3659069,0.005914334,3397
0.29474756,0.586175552,0.029183961,0.089892927,3398
0.07859664,0.89949095,0.018668338,0.003244072,3399
0.179342272,0.010770341,0.379667616,0.430219771,3400
0.039037551,0.004662371,0.010506814,0.945793264,3401
0.004261736,0.015834268,0.000272444,0.979631552,3402
0.825616409,0.152723677,0.005562959,0.016096955,3403
0.364378013,0.125925672,0.302079982,0.207616333,3404
0.04431528,0.004972038,0.003210189,0.947502493,3405
0.096569075,0.014809347,0.080058575,0.808563002,3406
0.989695232,0.005528391,0.002164949,0.002611427,3407
0.824637172,0.02064439,0.152542536,0.002175902,3408
0.179933709,0.806406974,0.010151168,0.00350815,3409
0.012332387,0.001383656,0.006601051,0.979682906,3410
0.724080866,0.250235659,0.007556463,0.018127012,3411
0.019059274,0.007463717,0.918327171,0.055149838,3412
0.034862466,0.957102895,0.002688305,0.005346334,3413
0.330085777,0.00567944,0.047553365,0.616681419,3414
0.029048308,0.006899578,0.961947861,0.002104252,3415
0.552947245,0.148823741,0.139806966,0.158422048,3416
0.015325875,0.145407853,0.836764392,0.00250188,3417
0.294316037,0.031020682,0.663251409,0.011411871,3418
0.579610803,0.213226898,0.200308133,0.006854166,3419
0.0156105,0.01661729,0.965787558,0.001984652,3420
0.07024811,0.295755625,0.626114644,0.007881621,3421
0.659986263,0.138340636,0.044912623,0.156760478,3422
0.005539242,0.991637772,0.001024657,0.001798329,3423
0.48274452,0.513878867,0.001635564,0.001741049,3424
0.881059202,0.087236666,0.028321599,0.003382533,3425
0.197356426,0.64710679,0.049899513,0.10563727,3426
0.991807402,0.005204527,0.001400779,0.001587291,3427
0.933407565,0.046471629,0.004060645,0.016060161,3428
0.4358545,0.264359118,0.080624976,0.219161406,3429
0.64684889,0.025081056,0.002814016,0.325256038,3430
0.563569597,0.142492709,0.110973433,0.18296426,3431
0.997384401,0.001699164,0.000486819,0.000429616,3432
0.02469596,0.362904439,0.598328267,0.014071334,3433
0.098911909,0.09291914,0.778002523,0.030166428,3434
0.016755618,0.91482566,0.062254674,0.006164047,3435
0.798276241,0.005052861,0.122419636,0.074251262,3436
0.364482576,0.564521657,0.067422505,0.003573262,3437
0.020165675,0.004226955,0.971636513,0.003970857,3438
0.010330119,0.929887517,0.029891182,0.029891182,3439
0.038893562,0.007658595,0.942304654,0.011143189,3440
0.004896851,0.031931489,0.029996858,0.933174801,3441
0.421093755,0.002665404,0.00067392,0.575566921,3442
0.017866394,0.003745,0.002916609,0.975471997,3443
0.400046111,0.582063656,0.015511472,0.002378761,3444
0.311899804,0.620286845,0.042211053,0.025602298,3445
0.023753938,0.255378904,0.652132858,0.0687343,3446
0.95982775,0.006884372,0.018713663,0.014574215,3447
0.016791521,0.003988336,0.975913696,0.003306447,3448
0.079106946,0.293917962,0.622224349,0.004750743,3449
0.023274185,0.036047762,0.010993949,0.929684104,3450
0.359554997,0.026046077,0.592805971,0.021592956,3451
0.833909358,0.164206494,0.001253732,0.000630416,3452
0.105524923,0.009220663,0.779729492,0.105524923,3453
0.946920386,0.016292666,0.004385112,0.032401836,3454
0.018982968,0.006162869,0.973640622,0.001213541,3455
0.793890036,0.094816651,0.016476663,0.094816651,3456
0.994584906,0.003369706,0.000550089,0.001495298,3457
0.338681773,0.062649829,0.594405023,0.004263375,3458
0.994582526,0.002973748,0.000851993,0.001591733,3459
0.861228139,0.042878027,0.090772785,0.005121049,3460
0.990049058,0.005195301,0.002960193,0.001795448,3461
0.991794716,0.00520446,0.002038096,0.000962728,3462
0.247585753,0.070934497,0.673007832,0.008471918,3463
0.015803801,0.002923409,0.977746485,0.003526305,3464
0.095118303,0.902457308,0.001742152,0.000682237,3465
0.084969887,0.913512434,0.000735134,0.000782546,3466
0.277975101,0.007407785,0.709834289,0.004782825,3467
0.996029812,0.003170144,0.000486157,0.000313887,3468
0.09343838,0.832807307,0.046983768,0.026770544,3469
0.976568342,0.002742979,0.000420649,0.02026803,3470
0.087763499,0.093423759,0.03658527,0.782227473,3471
0.008898723,0.074508094,0.008898723,0.907694461,3472
0.005368457,0.032885776,0.961063245,0.000682523,3473
0.241430348,0.698601834,0.05060655,0.009361268,3474
0.262135233,0.116321805,0.131809873,0.489733089,3475
0.083490182,0.843220954,0.065022219,0.008266646,3476
0.020769386,0.19705442,0.779365363,0.002810831,3477
0.029264213,0.969097572,0.001134696,0.000503518,3478
0.998180846,0.001409781,0.000260783,0.00014859,3479
0.434775956,0.338603855,0.159945136,0.066675052,3480
0.474377498,0.093410468,0.393272758,0.038939276,3481
0.6188636,0.002529154,0.003247498,0.375359748,3482
0.953521308,0.041894806,0.002363543,0.002220343,3483
0.017409499,0.006817658,0.136936299,0.838836544,3484
0.358229392,0.628712162,0.003511957,0.009546489,3485
0.515140367,0.114943366,0.332599619,0.037316647,3486
0.014044823,0.984618245,0.000792355,0.000544577,3487
0.685243717,0.009182271,0.304075047,0.001498965,3488
0.201783448,0.74971644,0.015559869,0.032940242,3489
0.7136613,0.116501991,0.132014051,0.037822659,3490
0.034999072,0.960853177,0.003465377,0.000682373,3491
0.024349073,0.001656975,0.001373681,0.972620271,3492
0.161323367,0.36354782,0.411953674,0.063175138,3493
0.037061238,0.00366956,0.003447232,0.95582197,3494
0.487443039,0.179320262,0.29564913,0.037587569,3495
0.066177892,0.520529502,0.405388784,0.007903822,3496
0.528357095,0.003789645,0.4662735,0.001579759,3497
0.267549374,0.727274557,0.001590906,0.003585163,3498
0.941521148,0.041367555,0.005259294,0.011852003,3499
0.482653406,0.028985588,0.005707601,0.482653406,3500
0.468373826,0.183417826,0.342669611,0.005538738,3501
0.979020207,0.003530898,0.00258326,0.014865635,3502
0.996271258,0.001407084,0.00062439,0.001697268,3503
0.084041983,0.903536543,0.002384088,0.010037386,3504
0.815470257,0.010265254,0.00333264,0.170931849,3505
0.013183701,0.00147917,0.00147917,0.983857958,3506
0.735347246,0.19791602,0.053268381,0.013468353,3507
0.373123522,0.309330246,0.044563247,0.272982984,3508
0.259342809,0.662255043,0.051067621,0.027334528,3509
0.994969522,0.003371009,0.000752174,0.000907295,3510
0.777528076,0.041207478,0.162978738,0.018285708,3511
0.077433791,0.012640719,0.832491699,0.077433791,3512
0.125500357,0.01498888,0.496363482,0.363147281,3513
0.08393949,0.847758894,0.006890173,0.061411443,3514
0.215014068,0.312843623,0.293889386,0.178252923,3515
0.127924453,0.082594235,0.736154466,0.053326846,3516
0.327604042,0.005636739,0.27159329,0.395165929,3517
0.19064649,0.244794938,0.229963563,0.334595009,3518
0.210223634,0.689296738,0.007193455,0.093286172,3519
0.019120594,0.674024194,0.058895576,0.247959636,3520
0.092526082,0.824675922,0.067693528,0.015104468,3521
0.475071635,0.064293947,0.4462885,0.014345919,3522
0.815191406,0.014026143,0.010261745,0.160520705,3523
0.013107378,0.006590804,0.002139721,0.978162098,3524
0.025184497,0.014349694,0.735998834,0.224466976,3525
0.971935425,0.00742082,0.012234864,0.008408891,3526
0.753050539,0.139300339,0.089939069,0.017710053,3527
0.895363523,0.039339532,0.000437023,0.064859923,3528
0.787613613,0.026950657,0.120784465,0.064651265,3529
0.003814317,0.993527415,0.000484936,0.002173332,3530
0.992956093,0.005210557,0.000515915,0.001317435,3531
0.013082727,0.003307831,0.066439569,0.917169873,3532
0.172465322,0.322207641,0.499044986,0.00628205,3533
0.681496495,0.008059012,0.266877878,0.043566616,3534
0.750172149,0.065549318,0.006097035,0.178181498,3535
0.98301763,0.011624643,0.004276467,0.00108126,3536
0.040523007,0.633886562,0.29942681,0.02616362,3537
0.15817942,0.708910956,0.058190957,0.074718667,3538
0.446085256,0.08783939,0.419058317,0.047017037,3539
0.00665506,0.003346374,0.987698638,0.002299927,3540
0.982841875,0.007504089,0.008503247,0.001150789,3541
0.157087059,0.483862234,0.354001152,0.005049555,3542
0.400442821,0.12212816,0.376181217,0.101247801,3543
0.232571902,0.762573886,0.002427106,0.002427106,3544
0.07123943,0.923847084,0.001783444,0.003130042,3545
0.907773199,0.074514557,0.012948688,0.004763556,3546
0.416325814,0.012571952,0.002052315,0.569049919,3547
0.449426081,0.396617124,0.053676288,0.100280507,3548
0.008009175,0.002767897,0.003783267,0.985439661,3549
0.987612591,0.00708366,0.003143355,0.002160394,3550
0.049312106,0.930451099,0.005197456,0.015039339,3551
0.330946718,0.658166158,0.006452435,0.004434689,3552
0.030967803,0.002387981,0.003263982,0.963380234,3553
0.464106905,0.006219038,0.003772037,0.525902021,3554
0.041698212,0.949047029,0.001043894,0.008210865,3555
0.52838215,0.411504432,0.01096622,0.049147199,3556
0.007555122,0.001685776,0.00123334,0.989525763,3557
0.333290542,0.584943119,0.027358154,0.054408185,3558
0.133771564,0.043429268,0.003348906,0.819450261,3559
0.991284877,0.002963888,0.001160675,0.00459056,3560
0.127271725,0.237774914,0.535834041,0.099119319,3561
0.922832351,0.031577589,0.031577589,0.01401247,3562
0.012225193,0.912327457,0.070351131,0.005096219,3563
0.076991928,0.041210809,0.644645459,0.237151804,3564
0.409544382,0.124903987,0.464074583,0.001477047,3565
0.022467117,0.017497409,0.004709364,0.95532611,3566
0.33799342,0.461982231,0.159656787,0.040367562,3567
0.155433114,0.35027393,0.449760629,0.044532327,3568
0.526388852,0.361781414,0.071238984,0.04059075,3569
0.002799776,0.996789569,0.000115561,0.000295094,3570
0.460679877,0.358777849,0.048555296,0.131986979,3571
0.036891852,0.951453385,0.009929307,0.001725455,3572
0.983872138,0.013183896,0.000791754,0.002152212,3573
0.012207742,0.969781242,0.003285669,0.014725347,3574
0.061336854,0.188930812,0.701963144,0.04776919,3575
0.012821482,0.083606564,0.00471676,0.898855195,3576
0.041342836,0.780082071,0.034274415,0.144300678,3577
0.235370122,0.009714884,0.724991037,0.029923957,3578
0.131728688,0.002733942,0.858978985,0.006558385,3579
0.059890858,0.002801133,0.936850736,0.000457272,3580
0.990726414,0.004310002,0.001160021,0.003803563,3581
0.090048866,0.007391659,0.85435979,0.048199685,3582
0.385825551,0.009073746,0.007522399,0.597578304,3583
0.316042714,0.158916257,0.246134313,0.278906716,3584
0.053978772,0.227259145,0.657596121,0.061165962,3585
0.067890551,0.0411777,0.605101855,0.285829894,3586
0.81309546,0.029617,0.132734185,0.024553355,3587
0.004068134,0.995439423,0.00027684,0.000215603,3588
0.044583905,0.057246867,0.002677472,0.895491756,3589
0.94646514,0.006377231,0.012682638,0.034474992,3590
0.310416735,0.021124124,0.011306926,0.657152215,3591
0.995727798,0.001922207,0.001321112,0.001028883,3592
0.032994271,0.964234039,0.001642688,0.001129002,3593
0.992757163,0.003363513,0.003363513,0.000515811,3594
0.0214232,0.020125234,0.755193884,0.203257683,3595
0.741592773,0.016383918,0.001263392,0.240759917,3596
0.083150026,0.013573869,0.893946931,0.009329174,3597
0.55878365,0.247958742,0.141282632,0.051974976,3598
0.061303006,0.027203044,0.010652865,0.900841085,3599
0.059542228,0.006275706,0.002784828,0.931397238,3600
0.295618528,0.37958168,0.010115507,0.314684285,3601
0.838162338,0.041729645,0.106560382,0.013547635,3602
0.24333757,0.749532506,0.004744327,0.002385597,3603
0.091198745,0.020349191,0.81284565,0.075606415,3604
0.010246373,0.006615556,0.981835392,0.00130268,3605
0.086009986,0.171051281,0.182083141,0.560855592,3606
0.99603173,0.001497473,0.001806297,0.0006645,3607
0.540071664,0.064502366,0.289079548,0.106346422,3608
0.88086986,0.008635745,0.046684394,0.063810001,3609
0.12177966,0.512711549,0.227514357,0.137994433,3610
0.61693765,0.273764439,0.107207695,0.002090217,3611
0.374766439,0.00367408,0.00367408,0.6178854,3612
0.109223543,0.021507391,0.859109697,0.01015937,3613
0.053347361,0.945604597,0.00055673,0.000491312,3614
0.633172924,0.033556936,0.31837934,0.0148908,3615
0.033753445,0.81777109,0.014978,0.133497465,3616
0.014047554,0.984809454,0.000744493,0.000398498,3617
0.034985312,0.189128832,0.292928465,0.482957391,3618
0.024252909,0.005760571,0.968779039,0.001207481,3619
0.958847939,0.003248628,0.000724867,0.037178566,3620
0.948736687,0.004393523,0.032463982,0.014405808,3621
0.763059872,0.181242606,0.026110476,0.029587046,3622
0.995564072,0.003590566,0.000550631,0.000294731,3623
0.948184291,0.005638109,0.044347174,0.001830426,3624
0.001254125,0.834170803,0.16425798,0.000317092,3625
0.797743607,0.114925873,0.069706066,0.017624454,3626
0.205989909,0.559938661,0.193509612,0.040561818,3627
0.870893431,0.019240543,0.033768204,0.076097822,3628
0.017819151,0.002732655,0.006555299,0.972892894,3629
0.01092641,0.004554806,0.983564045,0.000954739,3630
0.983876573,0.00516291,0.001899328,0.009061189,3631
0.012422954,0.986877497,0.000274459,0.00042509,3632
0.859067044,0.020203323,0.011511503,0.10921813,3633
0.033289897,0.008959852,0.245980915,0.711769336,3634
0.004903508,0.994709529,0.00022934,0.000157623,3635
0.198930481,0.004980127,0.786785291,0.009304101,3636
0.116671179,0.051772522,0.760791653,0.070764647,3637
0.014046878,0.984762172,0.000792471,0.000398479,3638
0.125578078,0.871684593,0.001156534,0.001580795,3639
0.831900564,0.163810924,0.003619055,0.000669458,3640
0.002175992,0.994743148,0.000456113,0.002624748,3641
0.015750875,0.005794423,0.003982445,0.974472257,3642
0.263633983,0.159902094,0.383585182,0.192878742,3643
0.786862228,0.010543958,0.003643894,0.198949919,3644
0.290386065,0.212450983,0.047404216,0.449758735,3645
0.034941985,0.001851857,0.959285777,0.003920381,3646
0.016816418,0.004526078,0.977360761,0.001296743,3647
0.053526536,0.145500227,0.786566762,0.014406475,3648
0.05927853,0.020486112,0.049143627,0.871091731,3649
0.050309235,0.891752476,0.013540544,0.044397744,3650
0.002322674,0.997466642,0.000102051,0.000108633,3651
0.976487392,0.010190562,0.009573147,0.003748898,3652
0.003160881,0.993118972,0.002969373,0.000750775,3653
0.3966301,0.0418045,0.083138176,0.478427224,3654
0.149333345,0.628716847,0.017835327,0.204114482,3655
0.017776411,0.008938541,0.002726101,0.970558947,3656
0.170219427,0.673230874,0.070958006,0.085591693,3657
0.843661021,0.078472706,0.023932823,0.05393345,3658
0.118083169,0.872523133,0.007091444,0.002302255,3659
0.017045486,0.059494592,0.6396271,0.283832822,3660
0.045936584,0.634135023,0.020384236,0.299544157,3661
0.331909968,0.006471215,0.001537048,0.660081769,3662
0.019803997,0.616084265,0.137466989,0.226644749,3663
0.024032174,0.901800587,0.016517051,0.057650188,3664
0.996553461,0.002799114,0.000456943,0.000190482,3665
0.030359354,0.833475787,0.099544489,0.036620371,3666
0.037107487,0.003911101,0.957014786,0.001966625,3667
0.017622749,0.962169593,0.013724611,0.006483047,3668
0.055217845,0.181052321,0.672690999,0.091038835,3669
0.70073349,0.274411177,0.017542522,0.007312811,3670
0.023932728,0.013636454,0.955989413,0.006441405,3671
0.015895611,0.983426727,0.000226739,0.000450924,3672
0.013744684,0.016579254,0.006099167,0.963576895,3673
0.211463305,0.78568147,0.001338503,0.001516722,3674
0.008528264,0.002600973,0.98573339,0.003137373,3675
0.898294312,0.044723438,0.039468296,0.017513954,3676
0.03885521,0.941375587,0.018353902,0.001415301,3677
0.079941253,0.002267758,0.002911859,0.91487913,3678
0.870054158,0.009665429,0.009665429,0.110614983,3679
0.004894153,0.001916578,0.992811873,0.000377397,3680
0.118431061,0.875093728,0.001586977,0.004888234,3681
0.003537457,0.921412686,0.012346937,0.06270292,3682
0.006778555,0.419374273,0.573216668,0.000630504,3683
0.011483335,0.710448937,0.261359573,0.016708155,3684
0.059928731,0.937443092,0.001031131,0.001597047,3685
0.162152807,0.011746309,0.823479928,0.002620956,3686
0.996032458,0.002978083,0.000586419,0.00040304,3687
0.305820557,0.00339736,0.001604799,0.689177284,3688
0.790837977,0.034746997,0.13742704,0.036987986,3689
0.148069155,0.751957214,0.01560637,0.084367261,3690
0.009641061,0.005160488,0.983415034,0.001783417,3691
0.557292985,0.007467729,0.001219073,0.434020213,3692
0.062704076,0.011599091,0.921429766,0.004267067,3693
0.052949854,0.007165982,0.938558591,0.001325573,3694
0.022909538,0.974138433,0.001292468,0.001659562,3695
0.047470528,0.15564985,0.790455186,0.006424436,3696
0.011359534,0.702789592,0.228162389,0.057688486,3697
0.228676008,0.006905417,0.749799807,0.014618768,3698
0.013934806,0.006582336,0.00257768,0.976905178,3699
0.015606123,0.965516533,0.015606123,0.003271221,3700
0.309975201,0.009360442,0.256978467,0.42368589,3701
0.973062621,0.021497753,0.003976685,0.001462941,3702
0.004065118,0.994701669,0.001094112,0.000139101,3703
0.603687281,0.008611138,0.043730957,0.343970624,3704
0.05527034,0.920333735,0.002751748,0.021644176,3705
0.455153345,0.065571064,0.024122246,0.455153345,3706
0.98975871,0.006668943,0.000960752,0.002611595,3707
0.994032274,0.003367833,0.001693453,0.00090644,3708
0.154569415,0.69273206,0.016291495,0.13640703,3709
0.133436837,0.561790035,0.133436837,0.171336291,3710
0.01026756,0.983865762,0.001016626,0.004850052,3711
0.992060314,0.005541604,0.001236499,0.001161583,3712
0.012361901,0.361267798,0.066827823,0.559542478,3713
0.618152801,0.137928533,0.114346784,0.129571882,3714
0.866491257,0.02616577,0.040526338,0.066816635,3715
0.003372101,0.995291596,0.000907589,0.000428715,3716
0.282207193,0.561236018,0.005502164,0.151054625,3717
0.00910311,0.001311427,0.001157331,0.988428132,3718
0.294099568,0.662763627,0.030997866,0.012138939,3719
0.0290591,0.962305166,0.005375393,0.003260341,3720
0.02741525,0.002889546,0.966420919,0.003274285,3721
0.013195085,0.001480448,0.000617142,0.984707325,3722
0.020285449,0.977407792,0.001296805,0.001009953,3723
0.459903603,0.432039453,0.102618371,0.005438573,3724
0.399722077,0.114522286,0.452944453,0.032811184,3725
0.253347938,0.174123322,0.099212478,0.473316262,3726
0.508243285,0.477450381,0.009909167,0.004397166,3727
0.105939679,0.064255664,0.78279421,0.047010448,3728
0.991326127,0.006679502,0.000903972,0.001090399,3729
0.035756686,0.045912494,0.866305148,0.052025672,3730
0.362548006,0.636291548,0.000580223,0.000580223,3731
0.990137304,0.005530862,0.002165917,0.002165917,3732
0.034486995,0.946794815,0.015303515,0.003414676,3733
0.147527414,0.848961641,0.002384559,0.001126386,3734
0.002049177,0.000429531,0.000334519,0.997186773,3735
0.025833545,0.001871376,0.002898444,0.969396635,3736
0.002173708,0.993698989,0.003162726,0.000964577,3737
0.040177507,0.015733738,0.085055784,0.859032971,3738
0.293239094,0.660824479,0.003691335,0.042245092,3739
0.98546629,0.014056923,0.000310558,0.00016623,3740
0.027233167,0.00392331,0.960002208,0.008841315,3741
0.807902412,0.180267392,0.01016999,0.001660205,3742
0.130832788,0.027424042,0.355640391,0.486102779,3743
0.148878142,0.084828208,0.488152663,0.278140987,3744
0.237859145,0.153573406,0.473039394,0.135528055,3745
0.991327015,0.004590755,0.001913711,0.002168519,3746
0.097492343,0.03817855,0.097492343,0.766836765,3747
0.007995443,0.983749841,0.000743692,0.007511024,3748
0.173044295,0.775530703,0.01941503,0.032009972,3749
0.051823388,0.918591519,0.022996489,0.006588604,3750
0.099990535,0.025281566,0.088241337,0.786486561,3751
0.008529586,0.004565558,0.001018714,0.985886142,3752
0.977143244,0.010855083,0.002422096,0.009579577,3753
0.022641223,0.010694957,0.962729365,0.003934455,3754
0.005906691,0.993352387,0.000427879,0.000313043,3755
0.069487618,0.846532554,0.010010643,0.073969185,3756
0.17695933,0.793076662,0.018651376,0.011312632,3757
0.084486079,0.00574935,0.001453663,0.908310907,3758
0.002179242,0.996229361,0.000624363,0.000967033,3759
0.356294896,0.012978038,0.005410051,0.625317016,3760
0.619911708,0.353215023,0.011354081,0.015519189,3761
0.997083239,0.00232178,0.000334484,0.000260497,3762
0.002599783,0.319874363,0.677174011,0.000351842,3763
0.542637147,0.422606235,0.027016314,0.007740304,3764
0.265546721,0.721830783,0.002949958,0.009672539,3765
0.118181206,0.001910221,0.412492891,0.467415682,3766
0.009578636,0.001074693,0.012299212,0.977047458,3767
0.043070069,0.812672628,0.132665152,0.011592152,3768
0.088738183,0.007753854,0.007284072,0.89622389,3769
0.077351806,0.831610233,0.072665297,0.018372664,3770
0.011917293,0.946707973,0.036707855,0.004666879,3771
0.279693443,0.630298903,0.031380731,0.058626924,3772
0.078278776,0.064895385,0.241115606,0.615710233,3773
0.923477039,0.055459102,0.001897706,0.019166153,3774
0.137992105,0.009390481,0.845304101,0.007313314,3775
0.030470176,0.007237301,0.94789943,0.014393092,3776
0.210977377,0.783876065,0.001943035,0.003203523,3777
0.859170108,0.012255405,0.004799285,0.123775202,3778
0.160778416,0.005168213,0.767030948,0.067022423,3779
0.975881162,0.015773649,0.001769754,0.006575435,3780
0.026981201,0.009925831,0.011972838,0.95112013,3781
0.179639917,0.667443301,0.139903708,0.013013075,3782
0.055529489,0.01318941,0.924649049,0.006632052,3783
0.914591489,0.062238737,0.015736417,0.007433357,3784
0.244845441,0.079489667,0.010105977,0.665558914,3785
0.772566183,0.005541236,0.000548657,0.221343924,3786
0.970083774,0.008934164,0.011471694,0.009510368,3787
0.021916665,0.010352699,0.87545803,0.092272606,3788
0.920483897,0.048783864,0.024530067,0.006202172,3789
0.750204064,0.061580498,0.057849524,0.130365915,3790
0.898239749,0.009373972,0.003448491,0.088937788,3791
0.874590993,0.002456546,0.004589433,0.118363029,3792
0.188188102,0.032702192,0.744298403,0.034811303,3793
0.009261436,0.020870974,0.94469239,0.0251752,3794
0.648553312,0.022192274,0.041460626,0.287793788,3795
0.642936468,0.067765001,0.236523095,0.052775436,3796
0.008033072,0.052382213,0.638145931,0.301438784,3797
0.58499209,0.402058792,0.010065347,0.00288377,3798
0.010167861,0.915281659,0.012264781,0.062285699,3799
0.974554953,0.013059042,0.00155968,0.010826326,3800
0.232820162,0.763387945,0.001777604,0.002014289,3801
0.524185285,0.462591891,0.007024088,0.006198736,3802
0.089335433,0.002697696,0.902255847,0.005711023,3803
0.032877262,0.00392663,0.960814486,0.002381621,3804
0.612690596,0.003643191,0.034565634,0.349100579,3805
0.097815549,0.00403733,0.026326698,0.871820423,3806
0.005909871,0.99388775,0.000147951,5.44E-05,3807
0.008051204,0.990610657,0.00037656,0.000961579,3808
0.761763229,0.005463752,0.027747221,0.205025798,3809
0.019011651,0.00330373,0.002572947,0.975111672,3810
0.051321122,0.003717691,0.90968873,0.035272457,3811
0.027497129,0.002722584,0.000473114,0.969307172,3812
0.00406717,0.9952037,0.000550432,0.000178699,3813
0.032494999,0.78728177,0.145632484,0.034590747,3814
0.873967139,0.026391523,0.001584934,0.098056404,3815
0.478510045,0.240609947,0.272646789,0.00823322,3816
0.391195701,0.002052807,0.000855737,0.605895755,3817
0.055522505,0.362052167,0.117541143,0.464884185,3818
0.854346054,0.021388136,0.108617918,0.015647891,3819
0.195562754,0.726603801,0.059643277,0.018190168,3820
0.051081723,0.905445249,0.037372187,0.006100842,3821
0.112649606,0.886057823,0.00086009,0.000432481,3822
0.671963666,0.280116122,0.035612769,0.012307443,3823
0.015866464,0.001894979,0.981623348,0.00061521,3824
0.326200367,0.082476359,0.197850524,0.39347275,3825
0.062988193,0.925604743,0.006236677,0.005170387,3826
0.204826286,0.671599515,0.013938602,0.109635597,3827
0.038413976,0.930685521,0.010338984,0.02056152,3828
0.636919285,0.0262888,0.035932529,0.300859385,3829
0.996891,0.001698324,0.00124252,0.000168157,3830
0.021369994,0.007861581,0.967279869,0.003488556,3831
0.067409443,0.930558761,0.001234647,0.000797148,3832
0.031961781,0.774363075,0.009747793,0.183927352,3833
0.193926426,0.023161209,0.766993915,0.01591845,3834
0.52992877,0.342147729,0.098026966,0.029896535,3835
0.850027389,0.00105947,0.001200537,0.147712605,3836
0.082309032,0.009830412,0.733612354,0.174248202,3837
0.027652439,0.109367517,0.860242082,0.002737962,3838
0.024357746,0.972966757,0.001212701,0.001462797,3839
0.031090557,0.000881971,0.000828535,0.967198937,3840
0.017819048,0.003508779,0.972887176,0.005784998,3841
0.446131403,0.326396688,0.041496682,0.185975227,3842
0.139345516,0.004207871,0.054568488,0.801878125,3843
0.010295972,0.986588193,0.002603229,0.000512606,3844
0.234162383,0.06302395,0.437472925,0.265340742,3845
0.481228045,0.137874143,0.089018248,0.291879564,3846
0.008457649,0.010859836,0.003111395,0.97757112,3847
0.21925084,0.007502349,0.007986209,0.765260602,3848
0.014923577,0.982835859,0.001225002,0.001015562,3849
0.056421315,0.001600549,0.002478979,0.939499156,3850
0.641007543,0.040978241,0.13436248,0.183651736,3851
0.184320316,0.684833035,0.043779907,0.087066742,3852
0.444229887,0.127274001,0.036464612,0.3920315,3853
0.005491943,0.983169971,0.005491943,0.005846143,3854
0.056275352,0.007154608,0.056275352,0.880294687,3855
0.034322213,0.007194327,0.942270795,0.016212665,3856
0.163097065,0.005242746,0.828275217,0.003384971,3857
0.071138133,0.004547709,0.92253325,0.001780908,3858
0.13815924,0.84632791,0.004172048,0.011340802,3859
0.002471404,0.997035363,0.000277284,0.000215949,3860
0.047301002,0.001520488,0.001112413,0.950066097,3861
0.225347363,0.652064178,0.093938757,0.028649702,3862
0.032715184,0.007299742,0.956077803,0.003907271,3863
0.014930829,0.983313658,0.001304641,0.000450872,3864
0.216253434,0.051364687,0.487334636,0.245047244,3865
0.077767855,0.611691526,0.271436485,0.039104133,3866
0.980854886,0.003537516,0.011599068,0.00400853,3867
0.034226963,0.416969775,0.53539979,0.013403471,3868
0.962345209,0.017625968,0.003470759,0.016558064,3869
0.407623297,0.020294369,0.523398674,0.04868366,3870
0.032868938,0.003687794,0.960571212,0.002872057,3871
0.032423521,0.005634363,0.947554266,0.01438785,3872
0.056045772,0.003582886,0.933245922,0.00712542,3873
0.555332519,0.432493401,0.008432279,0.003741801,3874
0.483040268,0.201361154,0.214347832,0.101250747,3875
0.895999424,0.047486227,0.023877574,0.032636775,3876
0.005856724,0.005168541,0.984949472,0.004025264,3877
0.993285912,0.005212286,0.000750901,0.000750901,3878
0.028701873,0.740231097,0.225757716,0.005309314,3879
0.008648626,0.939079666,0.022085039,0.030186669,3880
0.44204553,0.017139966,0.53320869,0.007605814,3881
0.094034364,0.009911151,0.003881263,0.892173222,3882
